codigo_do_usuario,criador,data_recebido,data_de_perda,data_de_ganho,tipo_de_venda,passagem,canal_de_aquisicao,docs_italiano,parente_italiano
30433,automacao,2023-11-22,2023-11-27,,1venda - site,nao,midia paga,tenho todos os documentos,nao informado
30436,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30437,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
30438,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30439,automacao,2023-11-22,2023-11-23,,1venda - site,Sim,redes sociais,algumas certidoes de nascimento/casamento/obito,nao informado
30440,automacao,2023-11-22,2023-11-23,,1venda - site,Sim,midia paga,nenhum e nao sei por onde comecar,nao informado
30441,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30442,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30443,automacao,2023-11-22,2023-11-22,,retorno,Sim,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30444,automacao,2023-11-22,2023-11-22,,1venda - site,nao,,,nao informado
30445,automacao,2023-11-22,2023-11-25,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30446,automacao,2023-11-22,2023-12-07,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
30447,vendedor loja,2023-11-22,2023-12-04,,1venda - manual,Sim,,,nao informado
30448,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30449,automacao,2023-11-22,2023-11-24,,1venda - site,nao,midia paga,tenho todos os documentos,nao informado
30450,automacao,2023-11-22,,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30451,automacao,2023-11-22,,2023-11-25,1venda - site,Sim,,algumas certidoes de nascimento/casamento/obito,nao informado
30452,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30453,automacao,2023-11-22,2023-11-22,,1venda - site,nao,redes sociais,"nenhum, mas sei onde obter documentos",nao informado
30454,automacao,2023-11-22,2023-11-23,,retorno,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
30455,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30456,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
30457,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia organica,nenhum e nao sei por onde comecar,nao informado
30458,vendedor loja,2023-11-22,2023-11-25,,1venda - manual,nao,,,nao informado
30459,vendedor loja,2023-11-22,2023-12-05,,1venda - manual,nao,,,nao informado
30460,vendedor loja,2023-11-22,2023-12-11,,1venda - manual,Sim,,,nao informado
30461,automacao,2023-11-22,2023-11-30,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30462,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
30463,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30464,automacao,2023-11-22,2023-12-01,,1venda - site,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
30465,automacao,2023-11-22,2023-12-12,,1venda - site,Sim,midia paga,tenho todos os documentos,nao informado
30466,automacao,2023-11-22,,2023-11-23,retorno,Sim,redes sociais,algumas certidoes de nascimento/casamento/obito,nao informado
30467,automacao,2023-11-22,2023-12-01,,1venda - site,nao,,"nenhum, mas meu parente ja tirou a cidadania",nao informado
30468,automacao,2023-11-22,2023-12-01,,retorno,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30469,vendedor loja,2023-11-22,,,1venda - manual,nao,,,nao informado
30470,automacao,2023-11-22,2023-11-27,,retorno,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30471,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30472,automacao,2023-11-22,,,1venda - site,nao,redes sociais,algumas certidoes de nascimento/casamento/obito,nao informado
30473,automacao,2023-11-22,2023-11-27,,retorno,Sim,,,nao informado
30474,automacao,2023-11-22,,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30475,automacao,2023-11-24,,,retorno,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30476,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,,nao informado
30477,automacao,2023-11-22,2023-12-04,,1venda - indicacao,nao,,,nao informado
30478,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
30479,automacao,2023-11-22,2023-11-27,,retorno,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30480,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30481,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30482,automacao,2023-11-22,2023-11-22,,1venda - site,nao,redes sociais,"nenhum, mas sei onde obter documentos",nao informado
30483,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30484,automacao,2023-11-22,2023-11-24,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30485,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30486,automacao,2023-11-22,,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
30487,automacao,2023-11-22,2023-12-18,,1venda - site,Sim,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30488,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
30489,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
30490,vendedor loja,2023-11-22,2023-11-29,,1venda - manual,nao,,,bisavo
30491,automacao,2023-11-22,2023-12-12,,retorno,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30492,automacao,2023-11-22,2023-12-08,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30493,automacao,2023-11-22,2023-11-29,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30494,vendedor loja,2023-11-22,,2023-11-30,1venda - manual,Sim,,,nao informado
30495,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
30496,vendedor loja,2023-11-22,2023-11-22,,1venda - manual,nao,,,nao informado
30497,automacao,2023-11-22,2023-11-22,,1venda - site,nao,,"nenhum, mas sei onde obter documentos",nao informado
30498,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30499,automacao,2023-11-22,2023-12-21,,1venda - site,Sim,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
30500,automacao,2023-11-22,2023-11-27,,1venda - site,Sim,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30501,automacao,2023-11-22,2023-12-06,,1venda - site,Sim,redes sociais,algumas certidoes de nascimento/casamento/obito,nao informado
30502,automacao,2023-11-22,2023-11-28,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30503,automacao,2023-11-22,2023-12-06,,1venda - site,Sim,midia paga,tenho todos os documentos,nao informado
30504,automacao,2023-11-22,,2023-11-30,1venda - site,Sim,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30505,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
30506,automacao,2023-11-22,2023-12-14,,retorno,Sim,remarketing,algumas certidoes de nascimento/casamento/obito,nao informado
30507,automacao,2023-11-22,,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30508,vendedor loja,2023-11-22,2023-12-04,,1venda - manual,Sim,,,nao informado
30509,automacao,2023-11-22,2023-12-04,,1venda - site,Sim,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30510,automacao,2023-11-22,,2023-11-30,1venda - site,Sim,midia paga,"nenhum, mas sei onde obter documentos",nao informado
30511,automacao,2023-11-22,2023-11-29,,retorno,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30512,vendedor loja,2023-11-22,,,1venda - manual,Sim,redes sociais,,nao informado
30513,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia organica,"nenhum, mas sei onde obter documentos",nao informado
30514,automacao,2023-11-22,,2023-11-30,1venda - site,Sim,midia paga,tenho todos os documentos,nao informado
30515,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30516,automacao,2023-11-22,2023-12-05,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
30517,automacao,2023-11-22,,2023-11-27,1venda - site,Sim,midia organica,algumas certidoes de nascimento/casamento/obito,nao informado
30518,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30519,vendedor loja,2023-11-22,2023-12-08,,1venda - manual,Sim,,,nao informado
30520,automacao,2023-11-22,2023-11-22,,1venda - site,nao,redes sociais,nenhum e nao sei por onde comecar,nao informado
30521,automacao,2023-11-22,,,1venda - site,Sim,midia paga,tenho todos os documentos,nao informado
30522,vendedor loja,2023-11-22,,,1venda - manual,Sim,,,nao informado
30523,automacao,2023-11-22,,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30524,automacao,2023-11-22,2023-12-05,,1venda - site,Sim,midia paga,tenho todos os documentos,nao informado
30525,automacao,2023-11-22,2023-11-30,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30526,automacao,2023-11-22,2023-12-07,,1venda - site,Sim,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
30527,automacao,2023-11-22,2023-11-22,,1venda - site,nao,,nenhum e nao sei por onde comecar,nao informado
30528,automacao,2023-11-22,2023-12-12,,1venda - site,Sim,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
30529,vendedor loja,2023-11-22,,,1venda - manual,Sim,,,nao informado
30530,automacao,2023-11-22,2023-11-27,,1venda - site,Sim,midia paga,tenho todos os documentos,nao informado
30531,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30532,automacao,2023-11-22,2023-11-24,,1venda - site,Sim,midia paga,tenho todos os documentos,nao informado
30533,automacao,2023-11-22,2023-11-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30536,automacao,2023-11-23,,,1venda - site,nao,redes sociais,algumas certidoes de nascimento/casamento/obito,nao informado
30539,automacao,2023-11-23,2023-12-01,,1venda - site,nao,redes sociais,tenho todos os documentos,nao informado
30540,automacao,2023-11-23,,,1venda - site,nao,midia paga,"tenho apenas rg, cartao de imigrante ou passaporte",nao informado
30542,automacao,2023-11-23,,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30544,automacao,2023-11-23,2023-12-02,,retorno,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30546,automacao,2023-11-23,,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30547,automacao,2023-11-23,,,1venda - site,nao,parcerias,tenho todos os documentos,nao informado
30548,automacao,2023-11-23,2023-11-23,,1venda - site,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
30549,automacao,2023-11-23,,,1venda - site,nao,midia paga,tenho todos os documentos,nao informado
30550,automacao,2023-11-23,2023-11-23,,1venda - site,nao,redes sociais,nenhum e nao sei por onde comecar,nao informado
30551,automacao,2023-11-23,2023-11-28,,1venda - site,nao,midia paga,tenho todos os documentos,nao informado
30552,automacao,2023-11-23,2023-11-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30553,automacao,2023-11-23,2023-11-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30554,automacao,2023-11-23,2023-11-23,,1venda - site,Sim,midia paga,tenho todos os documentos,nao informado
30555,automacao,2023-11-23,2023-12-01,,retorno,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30556,automacao,2023-11-23,2023-11-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30557,automacao,2023-11-23,2023-11-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30558,automacao,2023-11-23,2023-11-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30559,automacao,2023-11-23,,,1venda - site,nao,parcerias,"nenhum, mas sei onde obter documentos",nao informado
30560,automacao,2023-11-23,2023-11-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30561,automacao,2023-11-23,,,1venda - site,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
30562,automacao,2023-11-23,2023-12-09,,1venda - site,Sim,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30563,automacao,2023-11-23,2023-11-26,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30564,automacao,2023-11-23,2023-11-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30565,automacao,2023-11-23,2023-12-06,,1venda - site,Sim,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30566,automacao,2023-11-23,2023-11-23,,1venda - site,nao,redes sociais,nenhum e nao sei por onde comecar,nao informado
30567,automacao,2023-11-23,2023-11-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30568,automacao,2023-11-23,2023-11-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30569,automacao,2023-11-23,2023-11-27,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30570,automacao,2023-11-23,,,1venda - site,nao,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30571,automacao,2023-11-23,2023-11-23,,1venda - site,nao,,,nao informado
30572,automacao,2023-11-23,2023-11-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30573,vendedor loja,2023-11-23,,2023-11-24,1venda - manual,Sim,,,nao informado
30574,automacao,2023-11-23,2023-11-24,,1venda - site,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
30575,automacao,2023-11-23,2023-11-29,,retorno,Sim,,"nenhum, mas sei onde obter documentos",nao informado
30576,automacao,2023-11-23,2023-11-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30577,automacao,2023-11-23,2023-11-23,,1venda - site,nao,,,nao informado
30578,automacao,2023-11-23,2023-12-14,,1venda - site,Sim,midia paga,algumas certidoes de nascimento/casamento/obito,nao informado
30579,vendedor loja,2023-11-23,,2023-12-20,1venda - manual,Sim,,,nao informado
30580,vendedor loja,2023-11-23,2023-12-04,,1venda - manual,Sim,,,nao informado
30581,automacao,2023-11-23,2023-11-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30582,automacao,2023-11-23,2023-11-23,,1venda - site,nao,redes sociais,tenho todos os documentos,nao informado
30583,automacao,2023-11-23,2023-11-23,,1venda - site,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
30584,vendedor loja,2023-11-23,2023-12-07,,1venda - manual,Sim,,,nao informado
30585,automacao,2023-11-23,,,retorno,Sim,midia paga,nenhum e nao sei por onde comecar,nao informado
30586,automacao,2023-11-23,2023-11-23,,1venda - site,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
30587,automacao,2023-11-23,2023-11-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,nao informado
30588,automacao,2023-11-23,2023-11-23,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",nao informado
30589,vendedor loja,2023-11-23,2023-11-23,,1venda - manual,nao,,,nao informado
30590,automacao,2023-11-23,2023-11-26,,retorno,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",nao informado
